dummy,ll1,ll2,ll3,ll4,ll5,ll6,ll7,ll8,ll9,ll10,ll11,ll12,ll13,ll14
tt7908,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39
tt7909,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39
tt7910,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39
tt7911,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39
tt7912,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4
tt7913,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4
tt7914,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4
tt7915,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4
tt7916,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4
tt7917,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4
tt7918,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41
tt7919,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41
tt7920,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41
tt7921,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41
tt7922,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41,63.41
tt7923,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42
tt7924,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42
tt7925,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42
tt7926,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42
tt7927,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42,63.42
tt7928,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43
tt7929,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43
tt7930,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43
tt7931,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43
tt7932,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43,63.43
tt7933,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44
tt7934,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44
tt7935,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44
tt7936,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44
tt7937,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44
tt7938,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44
tt7939,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45
tt7940,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45
tt7941,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45
tt7942,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45
tt7943,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45,63.45
tt7944,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46
tt7945,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46
tt7946,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46
tt7947,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46
tt7948,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46,63.46
tt7949,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47
tt7950,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47
tt7951,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47
tt7952,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47
tt7953,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47,63.47
tt7954,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48
tt7955,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48
tt7956,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48
tt7957,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48
tt7958,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48
tt7959,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48
tt7960,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49
tt7961,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49
tt7962,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49
tt7963,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49
tt7964,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49,63.49
tt7965,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5
tt7966,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5
tt7967,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5
tt7968,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5
tt7969,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5
tt7970,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51
tt7971,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51
tt7972,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51
tt7973,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51
tt7974,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51
tt7975,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52
tt7976,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52
tt7977,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52
tt7978,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52
tt7979,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52
tt7980,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52,63.52
tt7981,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53
tt7982,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53
tt7983,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53
tt7984,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53
tt7985,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53
tt7986,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54
tt7987,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54
tt7988,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54
tt7989,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54
tt7990,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54,63.54
tt7991,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55
tt7992,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55
tt7993,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55
tt7994,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55
tt7995,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55,63.55
tt7996,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56
tt7997,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56
tt7998,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56
tt7999,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56
tt8000,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56
tt8001,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56
tt8002,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57
tt8003,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57
tt8004,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57
tt8005,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57
tt8006,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57,63.57
tt8007,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58
tt8008,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58
tt8009,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58
tt8010,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58
tt8011,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58
tt8012,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59
tt8013,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59
tt8014,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59
tt8015,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59
tt8016,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59
tt8017,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6
tt8018,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6
tt8019,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6
tt8020,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6
tt8021,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6
tt8022,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6,63.6
tt8023,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61
tt8024,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61
tt8025,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61
tt8026,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61
tt8027,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61,63.61
tt8028,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62
tt8029,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62
tt8030,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62
tt8031,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62
tt8032,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62,63.62
tt8033,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63
tt8034,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63
tt8035,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63
tt8036,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63
tt8037,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63
tt8038,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64
tt8039,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64
tt8040,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64
tt8041,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64
tt8042,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64
tt8043,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64,63.64
tt8044,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65
tt8045,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65
tt8046,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65
tt8047,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65
tt8048,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65,63.65
tt8049,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66
tt8050,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66
tt8051,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66
tt8052,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66
tt8053,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66
tt8054,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67
tt8055,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67
tt8056,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67
tt8057,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67
tt8058,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67,63.67
tt8059,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68
tt8060,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68
tt8061,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68
tt8062,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68
tt8063,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68
tt8064,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68,63.68
tt8065,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69
tt8066,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69
tt8067,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69
tt8068,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69
tt8069,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69,63.69
tt8070,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7
tt8071,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7
tt8072,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7
tt8073,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7
tt8074,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7,63.7
tt8075,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71
tt8076,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71
tt8077,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71
tt8078,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71
tt8079,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71
tt8080,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72
tt8081,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72
tt8082,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72
tt8083,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72
tt8084,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72
tt8085,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72
tt8086,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73
tt8087,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73
tt8088,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73
tt8089,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73
tt8090,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73
tt8091,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74
tt8092,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74
tt8093,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74
tt8094,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74
tt8095,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74
tt8096,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75
tt8097,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75
tt8098,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75
tt8099,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75
tt8100,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75
tt8101,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76
tt8102,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76
tt8103,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76
tt8104,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76
tt8105,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76,63.76
tt8106,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77
tt8107,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77
tt8108,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77
tt8109,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77
tt8110,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77
tt8111,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77,63.77
tt8112,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78
tt8113,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78
tt8114,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78
tt8115,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78
tt8116,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78
tt8117,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79
tt8118,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79
tt8119,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79
tt8120,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79
tt8121,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79,63.79
tt8122,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8
tt8123,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8
tt8124,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8
tt8125,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8
tt8126,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8
tt8127,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81
tt8128,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81
tt8129,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81
tt8130,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81
tt8131,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81
tt8132,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81
tt8133,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82
tt8134,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82
tt8135,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82,63.82
