dummy,ll1,ll2,ll3,ll4,ll5,ll6,ll7,ll8,ll9,ll10,ll11,ll12,ll13,ll14
tt7932,34544,35211,47871,46605,66984,34544,71671,81203,47041,34424,29247,42849,46233,141608
tt7933,31172,36637,48285,49059,64889,31172,62023,71535,48222,34228,32112,44231,47813,142051
tt7934,38627,32094,45474,47852,48676,38627,57151,68345,47203,29927,29938,43785,57300,139581
tt7935,48794,31472,46218,50087,39037,48794,63957,70070,51708,29579,31498,45097,79862,137981
tt7936,36081,27887,42622,48087,46617,36081,77192,79597,58803,27093,26475,43679,99186,138405
tt7937,41114,26620,43024,47097,47045,41114,87698,101225,66228,26112,24688,41956,111803,141616
tt7938,44276,23287,39073,42203,43149,44276,92300,116815,65195,22828,23011,33682,113972,140287
tt7939,37139,24757,33749,34193,38528,37139,86841,113767,52096,20505,21156,24767,101944,128254
tt7940,39433,33834,30274,26721,35406,39433,92029,120357,52518,20659,24605,21013,100369,128091
tt7941,34928,28980,17127,9420,21944,34928,88503,116921,41835,8979,17015,9298,92381,118118
tt7942,50849,32174,16173,9663,23254,50849,90718,113585,39736,9822,19854,10095,94292,114120
tt7943,51239,35377,13863,9498,22936,51239,90359,107955,40678,9648,22541,9852,100071,112919
tt7944,53687,38459,16588,9382,21821,53687,87647,101323,40726,10374,26645,9755,102734,112045
tt7945,53849,39003,17536,9362,21354,53849,87568,96835,42576,11887,29637,9729,103247,110908
tt7946,54088,36822,17518,9351,21352,54088,90283,94216,44307,15040,30510,9702,104927,113436
tt7947,54280,34190,17882,9342,21461,54280,93378,91872,47041,17708,36948,10200,111204,119826
tt7948,55108,31755,15877,9315,21428,55108,95241,90963,52576,17861,40991,11685,115929,126712
tt7949,55640,29867,15276,9591,22450,55640,95987,91569,58082,18590,40837,12135,119122,134406
tt7950,53256,29903,18990,11935,24501,53256,98172,94241,64754,21895,44457,14346,127935,144052
tt7951,68442,39454,36757,30171,41892,68442,109913,105018,81628,34214,60752,27293,142546,162578
tt7952,55055,30986,35066,30001,46222,55055,112428,105214,85743,28239,61137,28491,137914,171768
tt7953,46941,23919,36665,30094,56396,46941,104731,93390,73863,24457,42521,34317,120509,170087
tt7954,50926,23023,36654,29268,59051,50926,106390,85982,70665,22351,27291,37226,124271,172354
tt7955,49211,23325,42098,32268,62082,49211,98889,68014,58325,23909,24712,45371,119393,163625
tt7956,31722,32791,49522,39890,66833,31722,95851,56608,61533,31502,34018,57794,122460,162896
tt7957,29137,35836,48500,40260,66094,29137,96261,50240,54996,32172,37203,62275,120392,164465
tt7958,35363,33185,47158,37827,63014,35363,100170,44709,45748,29067,36214,60485,125239,165909
tt7959,50637,31163,47394,38940,60726,50637,104674,41998,47414,28746,37148,59005,130251,173267
tt7960,55593,27276,45366,37768,56949,55593,109130,47694,55614,26058,30181,52155,135940,180864
tt7961,58710,27300,44845,39380,57976,58710,119896,66294,71823,25130,26392,46184,143786,185377
tt7962,57352,23879,42196,36903,52014,57352,125218,79847,80725,22460,22894,37715,149866,182320
tt7963,48496,20848,35824,31880,44369,48496,116203,75390,73807,20533,20733,31512,142043,168357
tt7964,50417,25220,32454,27782,39865,50417,115351,79593,78781,20720,24075,27840,140281,167486
tt7965,41874,19318,19172,12879,26118,41874,104872,73247,71276,10572,17382,13581,133178,157860
tt7966,55328,21268,19723,12688,25652,55328,105104,71515,65929,13882,19084,14689,133797,153603
tt7967,54271,22342,19763,11553,24410,54271,109930,71197,64375,17370,21890,13648,130372,151610
tt7968,56748,23079,19831,10146,23891,56748,110378,70604,63826,18932,27476,13009,126300,149024
tt7969,58730,25289,17358,9537,22923,58730,110967,69482,60970,24463,32078,12543,125983,146650
tt7970,59197,29338,16933,9389,22775,59197,113695,67474,56713,28139,35272,11675,127585,144855
tt7971,59667,33783,17640,9440,21683,59667,117122,65338,54876,29553,39844,10484,128967,143204
tt7972,59200,36690,17974,9463,20878,59200,119454,63687,55583,30037,44446,9859,131644,141710
tt7973,68823,38143,18386,10164,21133,68823,122023,62545,57135,30674,47351,10114,139802,140304
tt7974,78104,41037,20957,14523,23293,78104,125685,63272,59461,36606,50620,12520,147939,139554
tt7975,90272,49566,35491,35046,41129,90272,137752,74129,72080,52623,63090,29466,161037,148037
tt7976,78583,36815,33956,36006,48892,78583,139068,75425,75542,45732,53722,32499,164093,149582
tt7977,76538,25696,36579,38852,59293,76538,131434,62445,69050,29178,32385,37393,153444,143086
tt7978,78138,22432,37260,39899,61984,78138,130494,55262,69257,22225,22878,37941,153187,145518
tt7979,80750,24647,44894,43485,62909,80750,120963,41904,62481,24191,22368,42350,142719,136200
tt7980,91175,34533,52686,51096,66828,91175,123405,35291,61023,31554,35202,48066,137411,128081
tt7981,92977,38197,53324,51444,65885,92977,121912,31662,58593,32611,41951,47569,132522,122875
tt7982,97357,35821,51024,48941,63260,97357,115395,27258,55078,30563,39203,44076,126915,122666
tt7983,98805,35607,50729,49858,63078,98805,114833,25129,57586,30721,39679,44043,128089,133853
tt7984,100886,31106,49051,48647,61948,100886,121771,28869,62435,27117,31525,42487,134718,147507
tt7985,108222,29267,49963,49098,59181,108222,136811,42445,67323,26235,28585,39893,144167,156237
tt7986,106261,24052,46307,44796,52949,106261,143492,55275,68511,23310,23939,32153,146189,156049
tt7987,92879,20847,36674,38485,45190,92879,135261,51290,62767,20306,20662,28255,136508,144432
tt7988,96187,22368,32626,32112,40352,96187,138849,55697,67958,20999,23469,25076,145162,145452
tt7989,82900,14131,19852,15736,26019,82900,132944,49271,56812,15290,15441,9952,147986,138052
tt7990,96688,15704,20993,15170,26003,96688,131538,51297,50872,20215,16908,10145,152432,136946
tt7991,94558,18467,20385,13808,24255,94558,131866,57943,53220,26198,20572,9883,148256,138036
tt7992,91578,21185,19973,12801,23885,91578,132026,64780,55786,31188,22751,9792,144420,138054
tt7993,89014,23130,20242,11948,24163,89014,135494,69491,55783,35204,26512,9802,145300,138113
tt7994,91924,24696,21091,11088,23506,91924,138418,72088,55302,35202,30050,9802,146869,137847
tt7995,91885,26279,21196,10136,22714,91885,138817,74411,55371,35478,32694,9793,149998,137597
tt7996,89657,31046,21192,10334,22204,89657,139078,76609,55751,37844,38601,9826,151878,137279
tt7997,92428,39813,21464,11954,23278,92428,141551,78987,54790,40986,43490,10113,152497,136567
tt7998,93972,51688,23200,15957,25739,93972,143709,83003,55353,44394,48614,12489,156338,136906
tt7999,108410,61387,38008,35834,43644,108410,155280,94351,66836,59883,63312,28867,167499,146580
tt8000,99368,41305,35305,35397,48439,99368,153531,94838,70770,53462,58279,29356,166250,149097
tt8001,98452,25450,38638,36949,59154,98452,132777,81134,70340,36252,37786,34422,136643,142654
tt8002,104594,22906,40753,38518,61730,104594,124729,69894,80655,24484,24702,34860,116459,143019
tt8003,105261,26084,47402,44308,62883,105261,112510,50403,84625,23451,21868,36980,99119,132361
tt8004,104895,35336,54218,53813,67061,104895,107014,37659,89204,32763,32516,44798,90400,124875
tt8005,99446,38909,54146,54904,66293,99446,103658,33524,82705,33890,40443,46609,80897,119762
tt8006,85848,36435,54239,52996,63886,85848,101213,33141,81306,31846,39124,44531,74734,118285
tt8007,81877,38061,54689,54571,62717,81877,102252,37084,86811,32642,37166,43397,72391,127136
tt8008,85591,37045,52283,54284,50505,85591,115279,45448,87027,29613,32600,40528,79519,137592
tt8009,97821,33009,51755,54549,45404,97821,137854,58737,89843,28586,31364,37046,102961,145691
tt8010,101467,24883,46983,49797,47959,101467,149216,64125,89333,24787,26113,28046,125649,147370
tt8011,90442,20738,38862,41787,43609,90442,141142,55122,78156,20442,21706,22915,126614,137816
tt8012,93889,22026,35176,33026,40419,93889,143055,57321,79925,22327,20710,20917,131587,139752
tt8013,89064,15097,20820,15213,27310,89064,135371,49640,71275,19589,9176,9092,126310,131991
tt8014,107418,18174,21002,12309,28260,107418,131749,50028,68245,23830,11474,9914,120056,130794
tt8015,104354,22462,19466,9803,27006,104354,131352,54621,65619,26069,16148,9751,109409,133543
tt8016,101260,26743,17995,10013,26230,101260,130985,60289,62963,27408,20848,9690,97945,136807
tt8017,97411,31129,16212,14908,25840,97411,130418,66652,59819,22365,26150,9751,85870,141470
tt8018,93082,35533,14764,21008,25375,93082,129212,71845,55988,19260,30972,9825,72720,145854
tt8019,88979,40061,13603,26773,24998,88979,128710,76185,52981,22376,34206,9920,60421,149384
tt8020,86166,44676,12712,31514,24543,86166,128739,79606,51372,25003,36226,10015,49548,152028
tt8021,86767,49320,12277,36173,24164,86767,131333,83621,51105,26994,37985,10377,44844,154398
tt8022,89402,55900,14140,42379,25873,89402,137683,89897,53089,30104,41422,12777,46427,157751
tt8023,111812,61259,29304,52480,42766,111812,153276,102076,66381,43522,56116,29718,57862,168902
tt8024,97547,39786,26280,41157,45211,97547,150808,101618,72132,38368,55360,32425,57159,169227
tt8025,85000,24873,27788,28543,52838,85000,125945,84526,68958,29405,45062,41760,47133,157452
tt8026,74432,23946,28792,23149,54537,74432,112331,72734,71833,26686,42533,45550,47359,150116
tt8027,46676,28213,34764,21335,57376,46676,101165,57312,68245,25406,33790,51530,40748,136487
tt8028,33483,37211,44255,27840,62208,33483,96860,48504,69210,28600,28779,58634,37036,129926
tt8029,29480,39197,44805,29642,60904,29480,94956,46203,70077,27013,26517,55994,33348,125551
tt8030,24782,36127,43544,28872,57305,24782,92517,46055,68904,22253,24104,53697,28620,124134
tt8031,26097,36955,45030,30396,56020,26097,92049,49096,70424,22110,28795,53308,27019,132065
tt8032,36146,33076,42241,28681,52913,36146,100069,58517,74965,20969,25786,43528,28757,141439
tt8033,50140,30642,43206,28411,50768,50140,119955,76906,82786,24400,24292,37520,36900,149052
tt8034,55938,24567,37644,25139,44158,55938,130788,89840,83890,28954,28993,32173,42868,150316
tt8035,47039,20838,30128,20699,39202,47039,124865,86539,72510,26985,35309,28653,38927,140843
tt8036,49511,24018,26638,23594,37674,49511,128836,93267,73211,29531,43445,26830,43033,143358
tt8037,47181,18037,12773,23561,24934,47181,121985,89937,63551,20287,39131,12695,34424,135894
tt8038,67570,20362,13837,28175,26462,67570,121363,91090,61240,20884,40220,12863,44511,134355
tt8039,65185,22344,13217,29732,25525,65185,120845,92956,62112,23403,40801,11967,65221,135327
tt8040,65513,24008,12848,29737,24740,65513,117525,94434,62560,25354,42457,11372,75000,135681
tt8041,69361,27109,13222,29536,24150,69361,113908,92642,62633,26155,44767,10917,84599,135858
tt8042,74080,31856,13765,31645,23968,74080,110174,87955,62709,27980,45767,10160,101248,135757
tt8043,74373,37397,13120,33350,24087,74373,106493,82677,63121,31477,46572,9980,113977,135416
tt8044,74896,41534,13062,35940,24263,74896,102811,80079,63803,35117,46521,9951,120092,135210
tt8045,74435,44286,13596,40407,24226,74435,100102,80262,64830,37738,46452,10222,128080,135952
tt8046,78265,48627,15180,50099,25796,78265,100054,82516,66641,42239,49130,12603,135852,138415
tt8047,95424,55094,30520,60150,42310,95424,109768,91213,78914,56993,62369,27171,151061,150284
tt8048,82794,37540,27618,42675,44632,82794,111378,87745,82558,49637,63464,25924,159073,151921
tt8049,78926,24772,29078,25777,52392,78926,101843,69254,75869,38062,52849,30110,150758,141460
tt8050,75946,22678,29685,22247,54954,75946,102988,61989,78945,33629,49199,35216,143330,137070
tt8051,65475,25121,33506,26149,57934,65475,99545,54206,74624,25244,37493,44556,125309,127050
tt8052,55523,34037,40829,33477,62801,55523,99404,53906,74086,26233,32062,56169,113581,122383
tt8053,47020,35381,42243,32601,61362,47020,97139,57325,72914,26514,27737,59502,105445,119264
tt8054,47015,31613,42564,30414,57594,47015,95715,61530,69902,22325,23398,57170,101143,119218
tt8055,57396,31343,44553,32026,55885,57396,101131,67459,70158,22506,24633,55450,102458,127096
tt8056,75180,28491,43506,31316,52596,75180,110321,74156,74054,21254,27184,50762,111608,135944
tt8057,85787,27284,43071,33347,51067,85787,124537,83048,81139,23198,32595,45017,132065,142240
tt8058,87363,23482,36671,30594,45891,87363,131833,85657,81897,27236,37298,36535,148255,141663
tt8059,75264,20903,31478,24829,41911,75264,126328,75192,70903,27896,36415,33600,144411,130224
tt8060,75976,21432,29008,20881,39583,75976,131920,75680,72115,31620,41057,31793,152059,130098
tt8061,67663,12554,15469,10447,25639,67663,127708,65715,62751,23025,34343,17954,150083,119456
tt8062,82069,14063,16778,12844,26012,82069,129350,62531,59939,23188,36674,18436,146124,114624
tt8063,79469,17269,15943,14752,25159,79469,133449,61938,60241,22787,40755,16507,143849,112644
tt8064,80203,20551,14910,17377,24870,80203,136906,61373,60778,23037,45006,14825,143650,110867
tt8065,79125,23000,14097,17643,24784,79125,140414,62184,61071,26471,49261,13393,143508,109298
tt8066,78364,24124,13590,16891,24547,78364,145806,63701,61377,31742,51837,11869,145278,109331
tt8067,78887,24984,12990,14811,24396,78887,152550,65373,61935,35642,54557,10388,146879,112162
tt8068,78338,27657,12635,12227,24270,78338,159482,68181,62233,38031,58957,9982,147150,115191
tt8069,76968,32607,12711,13507,24645,76968,164717,72820,63067,40163,62177,10278,147783,118472
tt8070,77132,40368,14859,19340,27252,77132,169219,79383,65324,41575,65198,12674,149899,123192
tt8071,89524,51460,31559,30687,44957,89524,182053,87894,77238,51860,75725,29669,161234,137374
tt8072,76985,37824,28958,27508,47152,76985,179881,80498,80586,44667,73288,34107,159236,142738
tt8073,73170,25662,29517,23882,53514,73170,159155,68797,74114,32551,59603,38895,132821,138375
tt8074,74544,22364,30493,22921,54456,74544,151601,80533,77694,25217,54677,40715,118623,140296
tt8075,73530,22827,34106,21457,56366,73530,142596,66077,73868,22510,36818,47177,102335,130870
tt8076,80427,31987,40750,26331,60714,80427,141075,68917,73194,27268,27432,56980,89820,123869
tt8077,66795,35440,40931,26781,59511,66795,140332,72406,71940,27330,25897,58026,77801,118811
tt8078,68854,33022,40057,24608,56912,68854,140302,72406,68813,25525,22147,54482,66629,118004
tt8079,78088,35402,42120,25090,56562,78088,144763,74773,67903,27364,23714,57155,62056,128612
tt8080,71342,32625,41197,25916,54392,71342,152445,86057,72014,23927,23079,54197,68095,140772
tt8081,80783,29260,40172,29410,51586,80783,161960,108830,82052,23465,24642,48776,86040,148795
tt8082,87100,23652,35836,27764,44140,87100,162953,124036,85774,24960,23160,41494,101316,149371
tt8083,76697,21523,31004,23676,37543,76697,150636,120165,75949,23636,22328,35559,96077,138963
tt8084,82530,27901,28774,21140,35411,82530,149907,124296,77849,25449,29281,32829,95314,141177
tt8085,73774,24089,14964,8922,22939,73774,139255,118288,69629,15226,22689,18404,85683,134656
tt8086,88895,27118,16225,10174,24833,88895,134368,118534,68786,14965,27114,17846,83877,134250
tt8087,89130,27347,15377,13230,24363,89130,131908,122297,71175,16923,32565,16242,84097,135966
tt8088,86521,27836,14580,18295,23822,86521,129040,125806,72454,17572,37795,14998,87313,136436
tt8089,85519,30250,14136,22857,23641,85519,126272,128431,72661,19845,43661,14077,91785,136843
tt8090,90372,34188,13777,25954,24075,90372,122924,130684,72680,22896,49026,13197,93371,132726
tt8091,90069,39129,13416,28725,24361,90069,118737,132722,72705,23584,54397,12280,87779,123944
tt8092,86883,43623,12926,30459,24766,86883,114166,133810,73212,21519,59150,11264,80414,114661
tt8093,90005,46936,13042,33165,25748,90005,110197,135015,74326,20003,62225,10540,78236,109275
tt8094,90202,51917,15196,33330,28591,90202,108683,137795,77279,21318,65512,12651,80009,108964
tt8095,102766,58977,31528,34712,46097,102766,117252,147279,90328,33448,78606,29929,90628,118921
tt8096,92161,41347,28003,25496,44937,92161,112069,147679,94771,28834,78482,34511,91989,122169
tt8097,93629,25945,28383,26064,47050,93629,91482,132305,86106,24991,67759,41035,82065,118080
tt8098,103654,22328,28816,30182,42249,103654,85019,117972,86859,25289,64720,41622,77556,123686
tt8099,104568,24199,33650,37121,41333,104568,70801,97069,81961,27756,52793,45513,64610,120175
tt8100,107541,32274,41823,46482,55607,107541,61947,85278,78347,31887,38275,53760,58662,121244
tt8101,99193,36839,42604,47846,58183,99193,55096,79496,71361,29104,28510,53145,55653,122758
tt8102,99514,33599,41145,44718,54747,99514,48589,75104,62944,24930,24570,50385,50654,123295
tt8103,103380,32539,42447,42986,52138,103380,44727,73372,61625,25649,22142,49206,43578,124868
tt8104,95430,29090,41311,41083,47313,95430,44140,80998,68078,22757,23152,44395,41675,127282
tt8105,100645,28652,41175,43249,46266,100645,50318,103560,78867,23510,27435,34359,48408,131677
tt8106,106079,23895,37194,41043,43220,106079,52703,119622,82524,23767,25244,24967,51630,130865
tt8107,95447,20918,31743,34707,42085,95447,44998,114994,73041,21623,32317,21626,44447,119290
tt8108,92832,24378,28455,27149,40912,92832,53198,118675,75107,23753,44189,21262,43429,119764
tt8109,81474,17562,13597,10045,27138,81474,58381,112066,65813,13730,40725,9563,31732,111210
tt8110,95839,19654,13931,9879,27382,95839,72736,110833,62553,13182,41830,11067,32537,108948
tt8111,92750,22923,13584,9781,26188,92750,84027,111888,62370,15791,44373,10885,37235,111251
tt8112,92423,26179,13601,11327,25652,92423,88392,112758,63616,19389,48440,10698,42941,114702
tt8113,93469,27569,13618,15443,25301,93469,91749,113997,65888,21196,51392,10603,44233,118285
tt8114,94887,27061,12978,18229,25444,94887,94694,115713,68416,22035,54396,10561,42167,121187
tt8115,96033,26213,12470,21072,26054,96033,97320,117535,69628,22602,57409,10183,41598,123669
tt8116,96617,19458,12083,22545,26743,96617,99574,118073,69128,23137,60152,9992,40279,126206
tt8117,97793,10478,11630,23457,27440,97793,101603,118360,68970,27220,62072,10252,39504,128523
tt8118,98866,14254,13364,21724,29700,98866,105659,120233,70152,32633,64423,12625,40386,132102
tt8119,111678,29679,27392,27652,46876,111678,119696,131302,81828,46614,74923,28170,50201,144936
tt8120,104885,29887,25045,30327,45430,104885,122226,134208,85370,42561,72477,28971,48786,149866
tt8121,100371,27108,29364,38740,46057,100371,108798,121451,77444,32762,58365,34032,41276,145537
tt8122,93266,25054,32597,42714,39412,93266,103967,108341,77572,28595,51575,37825,40094,144109
tt8123,70212,28951,35973,45709,39045,70212,92694,86505,75977,24113,39996,43596,32742,135241
tt8124,57376,37605,46744,51327,55339,57376,87420,73282,82751,26436,31655,50197,30742,132409
tt8125,46319,39259,52707,53444,60657,46319,84007,67458,70937,26763,27343,49963,28259,132372
tt8126,38839,33825,50872,52512,59580,38839,86845,66426,70912,22999,25583,43499,25039,135560
tt8127,36413,34999,50917,55598,58426,36413,93941,68762,78090,23038,28338,40339,22079,142462
tt8128,44502,34665,49562,54447,55233,44502,101984,79164,72028,21122,23534,35800,22159,148958
tt8129,68463,33187,48189,53145,53005,68463,114782,103084,75331,23102,23676,35064,28688,155620
tt8130,86175,26688,41125,48566,46227,86175,120822,121420,75262,27198,27619,30809,34979,156059
tt8131,81904,21378,33102,42183,41019,81904,114105,118383,64465,26940,32174,27889,31376,145550
tt8132,87350,22096,29847,37421,39351,87350,116466,122620,66269,31382,39693,27208,34348,145809
tt8133,82999,16897,16556,22059,26577,82999,106136,116524,57322,24676,33506,14662,25137,135757
tt8134,103607,19520,18062,19957,28200,103607,101757,115109,55547,27655,37154,16059,25996,131744
tt8135,103022,20590,17207,16893,27598,103022,100912,115730,57379,32148,39926,15523,29200,130217
tt8136,100275,21286,16196,14206,26636,100275,100737,116162,59189,35910,42321,15198,30026,128745
tt8137,98359,23208,15986,10144,25700,98359,100812,116172,61020,36558,47804,13960,27956,127397
tt8138,102471,25806,15312,9786,24819,102471,101636,116071,62891,37253,54285,12118,26630,125382
tt8139,102287,28420,13901,9831,24320,102287,102756,116107,63330,39740,59374,10201,24138,123164
tt8140,99091,32085,12947,9819,23804,99091,103877,117453,62439,42151,63817,9851,23280,120862
tt8141,103020,37688,12537,11423,23889,103020,105155,119892,61933,43413,69510,10248,26211,118670
tt8142,108970,45643,14263,15321,26459,108970,107793,124209,63029,46722,76760,12662,30881,117995
tt8143,123319,55764,29165,27090,44364,123319,119878,134702,74686,59657,89998,28163,45515,126965
tt8144,104294,38484,26392,25137,47627,104294,113892,134056,77758,51525,87459,26260,47109,129729
tt8145,94342,25203,29085,27703,55790,94342,87118,117255,68193,39238,62616,29825,42100,126186
tt8146,80562,25824,31455,31829,58645,80562,76008,102640,65182,32908,47603,29954,44615,133315
tt8147,47821,29829,37476,38185,61479,47821,65094,81414,54752,24771,29228,32346,42895,133215
tt8148,31707,37973,46218,45291,65708,31707,60730,69018,51331,25726,25838,49263,38099,135513
tt8149,25593,37178,46637,44603,64226,25593,57340,63061,49424,26001,28746,50478,29952,136097
tt8150,22459,32298,44019,42899,57490,22459,56293,59899,45876,22199,28213,40121,24101,135490
tt8151,21549,31748,44388,44411,49852,21549,59067,59299,46826,22349,30109,30182,22276,138783
tt8152,27394,28277,43149,43756,38113,27394,67711,67570,54370,20920,29997,36458,22642,143645
tt8153,43527,27327,43328,45212,33743,43527,88959,90273,66987,23350,29789,38507,29990,151635
tt8154,62974,23763,38565,42900,34056,62974,101534,108500,72331,22381,23375,32785,34823,155800
tt8155,63296,20963,32577,37033,34022,63296,95367,104847,64359,20435,23443,28303,28379,149302
tt8156,67606,23727,29360,29139,34355,67606,100871,108131,68358,24665,31426,24721,27696,151875
tt8157,66326,18882,14911,10682,22891,66326,97663,100663,61087,18668,23675,9670,17384,142318
tt8158,88114,21411,15502,10041,25717,88114,101254,99343,59609,21004,24925,10175,19245,137913
tt8159,86691,22604,14585,9812,25511,86691,105054,101576,61173,21259,29647,9981,20418,138128
tt8160,86555,23420,13947,11026,25000,86555,105731,103753,62370,21633,35723,9891,21881,140512
tt8161,89213,24591,13575,15234,24333,89213,105883,105919,62793,25720,41428,9946,23641,143201
tt8162,90809,26216,13353,17529,23619,90809,107729,108126,63141,30781,47451,9982,23928,149091
tt8163,94489,28057,13149,18176,23327,94489,110721,110342,63086,33828,51891,9958,23980,157921
tt8164,100546,32269,12982,20088,23287,100546,114060,112444,62463,35495,55101,9942,23999,167497
tt8165,96283,39427,13143,22759,22801,96283,116531,115266,62297,37886,57770,10241,27030,174990
tt8166,98087,49187,15339,26243,23787,98087,119120,119590,66048,41211,63219,12696,33668,180476
tt8167,116288,61419,31646,33657,39584,116288,130911,130608,80350,57707,77946,27879,45408,194479
tt8168,97026,45902,28126,26670,39979,97026,125358,131606,84679,53001,70946,30389,42971,200479
tt8169,82168,29603,27575,33118,46009,82168,100239,116641,77739,38869,45492,37265,36370,196437
tt8170,66986,22974,29195,34389,48362,66986,91604,101760,81035,33393,29719,40449,34681,197232
tt8171,37930,26073,34976,38643,53614,37930,87113,78328,77855,24810,22720,44246,29412,189537
tt8172,25711,37171,45079,46341,60093,25711,90145,63321,79246,25918,29723,51603,29053,186586
tt8173,25216,38687,47604,47908,59521,25216,89064,56320,80825,25658,31150,50722,28376,186968
tt8174,22443,32549,46119,45230,55908,22443,87015,54529,80545,21706,27660,49923,27347,186163
tt8175,20217,30441,46780,44662,54121,20217,90253,56524,81997,22103,28253,50285,26574,190095
tt8176,19411,27152,43627,45335,50293,19411,97147,64395,86148,21005,27330,42974,27012,194635
tt8177,32276,27003,41966,47005,47155,32276,107389,84521,93272,23502,28619,36513,32578,198799
tt8178,51225,23443,36539,46079,40392,51225,110686,102007,93771,22498,23764,30244,35924,197164
tt8179,59647,20877,30518,39768,34612,59647,101549,100389,82575,20373,22594,26962,32253,184859
tt8180,67860,23886,27341,29571,33582,67860,102350,106597,83470,23499,30777,24230,32622,183361
tt8181,63566,17066,13618,11375,23062,63566,91966,102120,74051,19719,24516,9994,21712,172352
tt8182,85803,19716,14643,10211,26950,85803,87959,101495,71246,25159,27909,10308,22802,166541
tt8183,82070,23505,14180,9677,27500,82070,87399,102214,71620,31120,31717,10172,22702,165327
tt8184,79556,27283,13817,9688,27435,79556,87244,102610,71912,35434,35665,9925,20712,165767
tt8185,80031,29703,13637,9821,27080,80031,87125,101755,72293,37418,40410,9771,19614,166413
tt8186,80497,30769,13238,9930,26703,80497,87009,100322,72638,39292,42571,9626,19394,167096
tt8187,86695,31688,12781,9968,27266,86695,86848,98702,73319,42017,45570,9535,31512,167419
tt8188,94469,30877,12916,9951,26974,94469,86737,96801,74269,44476,49906,9531,45581,167711
tt8189,94096,28648,13784,10575,27335,94096,86142,95394,75798,45972,52951,9797,50939,168384
tt8190,98254,27921,15656,12508,30768,98254,86508,95719,78026,49552,55677,12220,59564,170821
tt8191,113210,38132,32670,29342,48440,113210,96881,105646,89613,64089,72660,26706,78682,182034
tt8192,92488,30550,28963,32474,48012,92488,95795,107184,93027,60240,72093,25922,86293,185403
tt8193,75299,24237,27816,37068,51197,75299,82358,94060,87302,44040,48826,29745,84724,179169
tt8194,61818,22415,26619,39328,50900,61818,80799,85370,92413,34338,34054,31363,99306,177744
tt8195,37204,24703,29821,46399,51716,37204,72883,71262,90097,23285,22908,34838,105386,168347
tt8196,25895,34248,36815,56265,55006,25895,69570,64991,91150,31278,31229,42389,108501,164450
tt8197,24923,36460,37198,58912,49038,24923,69622,60836,92086,34017,34503,43105,106798,161634
tt8198,22395,34208,35373,58449,41437,22395,66706,55956,91520,30681,31020,39397,103853,160440
tt8199,20456,35158,36378,60865,42803,20456,65686,52995,93045,31514,29837,35706,103872,167324
tt8200,19021,29877,34259,60861,38843,19021,69960,58393,97094,27439,26315,31433,107618,175013
tt8201,28548,26586,34141,62310,38416,28548,75998,77660,103768,25033,27772,29195,114530,178791
tt8202,44719,23367,30831,58937,39312,44719,73580,92936,104078,22755,23913,23539,114537,174822
tt8203,50221,22563,28001,53506,39508,50221,59103,89135,92258,21295,21379,20643,102902,159989
tt8204,57456,27423,26035,46209,38722,57456,57807,92834,92568,24449,27636,21392,103187,156416
tt8205,55780,19428,12288,27888,25689,55780,46715,85662,83208,14300,21496,12328,96641,142137
tt8206,78624,21041,12912,23494,26873,78624,43732,84802,80360,14057,22871,11572,95803,133255
tt8207,71682,23156,12074,16454,26593,71682,43993,86720,80716,16240,27963,10682,95778,128518
tt8208,66849,25173,11953,12933,27070,66849,45036,88558,80967,17783,34377,9763,94060,125708
tt8209,68360,27336,13011,11636,27537,68360,46293,90089,80970,20017,40340,9722,93017,123153
tt8210,69912,29313,13545,9898,27001,69912,50000,91645,80947,23560,45276,9776,94521,120009
tt8211,70179,31336,12930,9834,26080,70179,55920,93154,81213,25606,49013,9793,95650,115962
tt8212,68832,33764,11545,11367,25297,68832,62192,94422,81489,22878,52601,9814,97609,111783
tt8213,68284,37199,10458,12783,25483,68284,69163,96137,82375,21282,56325,10133,99836,110930
tt8214,69127,42618,13987,15954,28150,69127,78338,99536,84007,23520,63071,12543,102128,114050
tt8215,82543,54044,30105,27570,45982,82543,97795,111601,94900,36196,78111,26903,114013,126966
tt8216,67410,43419,28103,25533,48111,67410,105978,114302,97542,32453,77194,25515,118420,129979
tt8217,56562,29894,30269,27252,55029,56562,102107,102221,89780,25942,49673,26758,113021,122853
tt8218,47309,24274,28564,29068,56651,47309,109673,89713,91307,24183,35759,26946,115388,126141
tt8219,31763,22450,32081,33998,57313,31763,106066,68266,85301,21841,23811,31378,108795,122841
tt8220,25097,29919,41300,43424,59342,25097,105176,55008,84622,26817,26382,38424,105775,123388
tt8221,24419,29608,42289,46304,50693,24419,108997,49518,85582,26576,27210,40412,108307,123047
tt8222,21522,24223,39099,45876,41920,21522,110138,48451,85205,23558,24843,36590,107154,121322
tt8223,20138,24696,37947,48973,48959,20138,111818,51834,86854,24290,23753,34288,105257,120778
tt8224,19189,21708,34762,47185,46612,19189,118796,63431,90703,23023,21587,31147,109362,123701
tt8225,29559,23536,34364,46305,44065,29559,128665,79571,97435,24583,23501,28982,118937,130513
tt8226,45293,23639,31621,42801,43216,45293,131222,88206,98966,22510,25774,23392,123296,126664
tt8227,45499,22854,28909,36620,40885,45499,121603,81779,89368,20496,25575,20704,112686,114849
